odg,bully,bullied,age,tatot,dens,recip,grade,male,s_att,skip
7,1.9987477770714577,2.58,14,7,0.2569510080651226,0.02383234158879435,9,1,0,0
6,1.5007651154563333,0.62,16,3,0.47510760463558277,0.28204652034947336,11,1,0,0
4,1.5030405728754674,-0.72,14,3,0.7525516092062361,0.7606351521194334,9,0,0,1
7,2.0013963002360717,2.6,16,7,0,0.030716310850613226,11,1,0,1
7,2.0015495328732484,2.73,13,2,0.5066405248576079,0.5541953830868952,9,0,0,0
0,1.505157471328611,1.14,14,0,0,0,9,1,0,0
4,1.502830893693056,0.56,15,1,0.015370154408797632,0,9,1,0,0
7,1.4987733182387604,1.19,15,3,0.014135542204685343,0.7050913696888954,10,0,0,1
0,2.0023070825517384,1.84,15,4,0.34036715890916036,0.33320585097498034,10,0,0,1
0,2.006038607243373,2.03,17,0,0.8650953216854245,0.23759838467886438,12,0,0,0
7,0.9984537742650458,-1.11,16,7,0.27262699238650057,0,11,0,0,1
5,1.0020260645782635,-0.46,18,2,0.5484804640943376,0.2317120959752002,12,1,0,0
7,2.0013616979936044,2.19,18,3,0.049155310820329264,0.2501566387101229,12,0,0,1
7,1.0012225583961285,-0.38,14,7,0.8070022517700979,0.5330412564292273,10,0,0,0
1,2.0008194081691624,2.09,15,2,0.026666599223237587,0,10,0,0,0
5,1.9983688786071254,3.53,16,2,0.014348148770546179,0,11,0,0,0
0,2.5021020882100915,5.04,15,0,0.12040169197736282,0.22145853403868454,10,0,1,0
5,2.000375583901617,1.62,17,3,0.37280024493548497,0.28952159632103047,12,0,0,1
0,3.002143762908503,5.15,13,6,0.424859509073927,0,9,1,0,0
7,2.0001844042967925,2.22,16,7,0.1815130697443714,0.02422618918979571,11,0,0,1
7,1.9930361861692654,2.36,16,3,0.3770813582371474,0.33019138638505674,11,0,0,0
0,1.5050326363131656,2,18,6,0.4254789913368916,0,12,1,0,1
0,2.0022706246844226,2.75,17,0,0.058990901341732,0,11,0,0,1
6,1.0015190987048936,-1.39,16,5,0.2333097193065918,0.6043401145333255,11,1,0,1
7,1.4982554645321957,0.52,17,7,1,1,12,1,0,0
0,1.5017901167477115,0.98,16,0,0.1813776650158768,0.14306514347644542,10,0,0,0
1,1.9991066190752549,1.51,17,7,0.6621033074487787,0.009146666269526937,12,0,0,0
7,0.9983960105581583,0.18,18,3,0.6618262981802684,1,12,1,0,1
7,2.9984302431704384,3.37,16,7,0.18929013160927233,0.22522150224889986,11,1,0,1
0,1.4969682050797686,2.66,18,6,0.5708142596257145,0,12,1,0,1
0,1.5033809214646958,1.94,16,0,0,0.03417518341877954,11,1,0,0
0,1.5030622124680515,3.68,18,7,0.16872353863906628,0.2136017890265109,12,0,0,1
7,0.9983738963986237,-0.05,15,3,0.49093990057087505,0.9128692996224447,10,0,0,0
3,1.0044351338740811,-0.26,15,2,0.15591363709318382,0.521201610143615,11,1,0,1
7,1.497535437186031,1.05,13,3,0.04772127890836532,0,9,0,0,1
0,2.505429188404606,3.73,13,4,0,0.6611652811104181,9,1,0,1
7,0.9986542179534498,-1.5,14,2,0.8812357434351528,0.9073257975533319,10,0,0,1
7,1.0034145127326688,0.36,13,7,0,0,9,1,0,0
0,2.007823275305012,3.46,14,0,0.07533781262809873,0.22103202439718334,9,0,0,1
2,1.4999501258209647,1,15,2,0.8184583918825435,0.21955727637612169,10,1,0,0
7,1.993866099125251,1.08,17,5,0.5398191171664283,1,11,1,0,0
7,1.9944128298476373,3.39,14,7,0.26330238423825475,0.08690394142179937,9,0,0,0
5,1.0019110567854548,-1.01,17,2,1,0.8151308610240346,12,1,0,0
6,1.0008016921368506,0.2,17,3,0.9235604792785379,1,12,1,0,0
7,0.9986936381543241,1.42,16,3,0.15738688053753827,0.33466737287049486,11,0,0,0
0,1.5047193378643058,3.09,17,4,0.5435436368967886,0.32530555418362217,12,0,0,0
7,0.9963784922712724,-0.21,13,2,0.5048906750383036,0.7474642976659173,9,0,0,0
7,1.001684132841215,1.21,18,4,0.785598697294036,0.8428738421157321,12,0,1,1
4,2.0009811247311253,2.87,15,6,0.21354783680008407,0.030597254761277604,10,1,0,1
7,1.0005763523988456,-0.18,17,3,0.5494167423179894,0.4813840982367628,12,1,0,0
7,1.5004663554786837,1.99,17,3,0.17488132142869423,0.4397389909204283,12,1,0,1
0,1.5024408647357785,0.82,13,2,0.018176509184390035,0,9,1,0,0
3,2.001480178358582,2.12,14,1,0.15191467823053034,0,9,0,1,0
7,1.0012025821888058,-0.86,15,3,0,0.11199628025425389,10,1,0,1
0,2.500416759864504,3.18,17,1,0,0,11,0,0,1
6,1.4978823105652088,-0.05,13,2,0.0345887159739236,0,9,0,0,1
3,1.0021795870957906,-1.17,16,1,0.456710405517338,0.0022643405276032936,11,1,0,0
2,2.4979045803616344,5.44,16,1,0.6511185171568974,0,11,1,0,0
0,1.5043156508145383,1.69,18,1,0.030925929075034858,0,12,1,0,1
7,1.9967495414938115,2.35,13,4,0.11688340125046458,0.32692373153367066,9,0,0,0
0,1.5051773557079047,0.63,17,7,0.07026043836258075,0,11,1,0,1
7,0.9999752169509715,-0.92,16,6,0.07103599187278332,0.2781841753274275,11,1,0,1
7,2.000338898220341,2.06,17,4,0.05790273588416095,0.45126104667955463,12,0,0,0
5,0.9973844913088888,0.06,14,4,0.5001575161080049,0.26996168328230113,9,0,0,0
7,1.4993379922858283,-0.07,17,3,0.40215638367523576,0.826850728906679,12,0,0,0
0,2.0002792347062384,1.75,15,0,0.08050208133037978,0.47064438014910914,10,1,0,0
7,2.4987160228250556,3.07,16,3,0.06181087648710277,0.15628966678937575,11,0,0,1
7,1.5016359349126827,0.95,14,3,0,0,9,1,0,1
0,1.5003454935786855,-0.15,16,0,0.48167560317134533,0,11,0,0,0
0,1.003967424636328,0.13,15,0,0.6018942311316029,0.10820422595860361,11,1,0,0
6,2.5014583636475436,1.56,16,2,0.14405913686373065,1,11,1,0,1
6,1.496447009053075,1.34,17,3,0.25050493550620273,0.1312777868015995,12,0,0,1
7,2.000950902211496,2.07,17,3,1,1,12,1,0,0
3,1.5050510066713723,0.93,15,1,0.2979367718399362,0.39011598026191235,10,0,0,0
0,1.0024581724760557,0.61,14,2,0,0.3458604252506837,9,1,0,0
7,1.5034059343906547,1.58,17,7,0.19273891360363243,0,12,0,0,0
6,1.003165622733912,0.04,16,3,0,0.13693484330725691,11,1,0,1
7,0.9983535273294075,-0.99,15,7,0.22571400145770962,0,10,0,0,0
7,2.003230956555643,0.79,14,2,0.35031307098722575,0.4252736937955702,10,1,0,0
7,1.4976604099398403,2.51,14,3,0.1541713536527329,0.07911942410449352,9,1,0,0
5,1.501345783228663,-0.3,14,2,0.4669159910521263,0.4148689773885681,9,1,0,1
7,1.497774615570398,-0.11,16,6,0.18379206612317295,0,10,1,0,1
0,2.0051787669555825,1.32,17,0,0.5061068360858674,0,11,1,0,1
0,1.0056196553710972,0.74,16,3,0.38684755712695335,0.07655898280720466,11,1,0,0
4,3.4993701744261245,6.05,16,2,0.3714267712631547,0.13995819984886018,11,1,0,1
5,1.5005875925177086,1.52,16,7,0.004229657358608495,0.38461571565950903,11,0,0,1
4,3.001838237937047,5.35,16,2,0.3839322722550933,0.20856688104485796,11,1,0,0
7,1.9974546330021903,0.99,14,2,0.2583211613593523,0.2850483493131005,9,0,0,0
0,1.504568389914733,1.02,16,3,0.07546364158923609,0,11,0,0,0
7,1.4958268258729248,0.91,14,7,0.11499859098192416,0.03476770260607255,9,0,0,1
4,0.9993765971795212,-0.19,18,6,0.27937937262717477,0.49623845381696,12,0,0,1
7,2.001059603023371,1.07,17,6,0.09559983920623286,0,11,1,0,1
6,1.002824841521662,-0.96,15,7,0,0.21659737693293327,10,1,0,1
7,1.9963215215829195,1.86,17,4,0.6442925376279951,0.6160804802280727,12,1,0,0
0,2.0032684807667334,4.55,15,0,0,0,10,1,1,0
1,1.503448711566668,1.74,16,1,0.558613870640163,0.5273269126159743,11,0,0,1
0,1.0077042680568888,-0.42,17,7,0.8494186877007642,0.09673647385748149,12,1,0,1
7,1.004099591208024,0.27,14,3,1,1,10,0,0,0
0,2.5017244149802234,3.34,15,0,0.5492342283011858,0,10,1,1,0
7,2.0028409258894087,2.58,15,7,0.3522763580493639,0.7335677135819317,11,1,0,0
0,1.002897277295356,-1.96,18,0,0.38334693092000943,0,12,0,0,1
7,1.4950087981020526,2.87,14,3,0.17639557346715254,0.27422262221004323,9,0,0,0
0,3.000772470069259,4.78,13,6,0,0.20723166551969593,9,1,0,0
6,1.5002704336723012,0.02,15,2,0.18507924477980064,0.47126950534164985,10,0,0,1
7,1.9983443866921922,3.2,15,5,0.12337475404663266,0.24935464414549116,10,0,0,1
3,3.006393235302517,5.15,16,7,0.2586333636446833,0.32957232339821957,11,0,0,0
7,2.0007166737840443,2.75,14,3,0.19491105067687825,0.05842034564271561,9,1,0,0
7,1.998038461732005,1,14,7,0.14582669750190852,0.8241799217978377,10,1,0,1
7,2.998377033324232,5.9,15,6,0,0.20212212186250345,10,1,0,1
3,1.0058945921447988,0.34,15,1,0.08569814910537042,0,10,0,0,0
0,2.0042035918232255,3.21,16,0,0.4521078444621075,0.868863603034881,11,1,1,0
7,1.0019086212015638,-0.05,13,7,0,0,9,0,0,0
7,1.5015994418310787,1.32,14,3,0.5928005198765984,0.8037559210564738,9,1,0,0
7,1.0023032314108464,-2.18,16,3,0.4300591207938218,0.3197101106732638,11,0,0,1
0,1.0035765050481413,-1.28,15,7,0.15421724697563985,0.1300205862777336,10,1,0,0
7,1.4997830998466377,-0.36,14,2,0.5392291853778467,0.20763337196811302,9,0,0,1
5,1.5021327010825605,-0.35,17,7,0.43508028789083764,0.12370824810093368,11,1,0,1
3,2.0020761104742393,2.85,15,1,0.4432264813481917,0.378504290378393,10,1,0,0
0,2.0036013384833966,2.56,18,3,0,0.005483540932516068,12,1,0,1
5,0.9998541404441191,0.19,14,7,0.07513375759719869,0.14269026665194587,9,1,0,1
4,2.498300561392247,3.99,18,2,0.4255017278694079,0.7780674107317298,12,0,0,1
0,2.0032066740835646,1.57,17,6,0.03202435928264324,0.17064604129639496,12,1,0,1
7,0.999969547484162,-0.87,17,3,0.05265784753135273,0.2637413307985082,12,1,0,0
6,3.002318893055649,3.96,14,5,0.5405078539402934,0,9,0,0,1
0,1.5059585164093074,1.3,15,0,0.3251606139477376,0,10,0,0,1
7,1.0003906642059575,-1.17,18,3,0.19211256006716176,0.008876107215548877,12,0,1,1
0,1.5016140886278975,0.76,16,5,0.04163027111867528,0,11,0,1,1
0,1.502494118485818,1.55,14,0,1,0.021330014963741723,9,1,1,1
4,1.5007061067663299,0.89,17,2,0.9586518889412702,4.4866737339677236e-4,12,1,0,1
0,1.0021260131651262,-0.94,16,0,0.5613525000406554,0,11,0,0,1
5,1.4945176555827115,1.95,14,2,0.6154683261251344,0.7726773258219444,9,1,0,0
3,2.502416074085719,3.64,18,2,0.1072829729218863,0,12,1,1,1
4,1.5029586070660708,1.24,14,1,0,0.040072337693623714,9,1,0,1
7,0.999827989446157,0.05,17,7,0.053477933379179346,0,12,1,1,1
7,1.99922755532674,2.73,13,7,0.02818454826716255,0,9,1,0,0
7,2.000361339735047,2.14,17,3,0.45869560717597135,0.5897504255700013,12,0,0,0
4,2.0014199903069176,3.74,14,5,0.03599921212025538,0.2522616460780363,9,0,0,0
7,1.9983616202392784,4.54,15,5,0.24287981054806,0.22135042465308358,10,1,0,1
7,1.4977810683239594,2.67,17,3,0.990230847097742,0.6707532600890791,12,0,0,1
0,2.0042707510825046,2.65,17,0,0.056484620847628626,0.11937879689435213,11,1,0,0
6,2.497992279985972,2.93,16,7,0,0.08009541750909513,11,0,0,1
5,2.498206367325875,2.31,15,7,0.5545602005625249,0.32534415191780325,10,0,0,1
1,1.5008813634186768,1.01,13,0,0.19943172071891688,0.7293269163976559,9,0,0,0
7,1.0025560696627702,-1.08,14,4,0.09667005973127082,0,9,0,1,1
1,1.5058086022900867,2.03,17,1,0.47886478204524197,0,11,0,1,0
5,3.0010867010130697,4.43,14,7,0.3679827123145136,0.26674458150907115,9,1,0,1
0,2.0048075413241926,3.11,15,0,0.30622927078853796,0.399981364398212,10,1,0,0
7,1.5004302812149144,2.97,15,3,0.2125129294111576,0.0479288950184938,10,1,0,0
0,1.5034745722175111,1.89,14,4,0.030580891395934826,0.06991339672305741,9,1,0,1
0,2.0093517128312928,3.1,18,6,0.26616706282906977,0,12,1,0,1
0,2.0002490232805665,0.6,13,0,1,0.06933149291705008,9,1,1,0
7,1.4993242132417426,0.31,16,7,0.22916230954213848,0.6221655163791731,11,1,0,1
3,1.0001170387535727,0.29,13,1,0.07756719964688785,0.43537122280682855,9,1,0,1
7,1.0033485567848577,-0.05,17,7,0.0546260628865948,0,12,1,0,1
7,2.499122992451433,3.62,15,7,0.20477204553005487,0.12889618246577425,11,1,0,1
3,1.5031192444131025,0.96,16,7,0.1208783720226667,0.1865672926285861,11,1,0,1
0,2.001021633429577,3.11,14,0,1,0,9,0,1,0
7,1.9952277387144308,3.62,17,3,0.7435238197658139,0.37091969414989134,12,1,0,0
7,2.001396919972078,1.13,13,4,0.44019848506661047,0.23507606182695742,9,1,0,1
0,1.5046374927146255,1.39,17,3,0.3134905379196615,0.062398060347332876,12,0,0,1
7,2.4996948489588036,3.62,13,6,0.5842516106139861,0.6122059050677835,9,0,1,1
0,1.503634283447604,0.75,16,7,0.1595029624984218,0.19942809420250618,11,0,0,0
7,1.4941798021773054,1.01,15,7,0.13584757231811057,0.8782575188091186,10,1,0,1
7,0.9987613756937092,-1.91,14,7,0.18841291389746573,0.19053473913711205,9,0,1,1
7,1.4982207055885979,2.04,15,3,0.5062743962875804,0,10,0,0,1
7,2.002238439081252,3.17,16,3,0.152361320404093,0.07174430646707128,11,1,0,1
0,1.5007324969843143,-0.25,18,0,0.029257974610948045,0,12,1,0,1
0,1.5028933146896843,1.2,17,0,0.8338934562910725,0.42980286579365534,12,0,0,1
0,1.50458907139835,1.49,18,4,0.30868498881833456,0,12,0,0,1
0,1.5034545535068597,1.34,16,0,0.3795265537359878,0.5915901079245708,11,0,0,1
3,1.500188802481706,0.9,16,1,0.1739681170897406,0.23700563420435108,11,0,0,1
0,1.5036017156669508,1.25,14,0,0,0,9,1,0,0
4,2.4960203234947933,4.2,15,2,0.06464498151488983,0,10,0,0,1
7,1.5014295774724977,1.34,14,4,0.09236721841669215,0.13035368169222508,9,1,0,0
7,2.00100984773715,3.08,13,3,0.4488983602317106,0.8176853010047768,9,0,0,1
0,2.003082957708133,3.56,17,3,0,0,12,1,0,0
7,0.9986068669244145,-1,15,5,0.1658013767552635,0,10,0,0,1
7,2.499597596823681,4.59,13,3,0,0.20419979704391003,9,1,0,0
0,2.0036106681153676,1.83,13,0,0.43069842452708124,0,9,1,0,0
4,1.5020262951932692,-0.05,18,5,0.8511223311619904,0.8605841468478946,12,1,0,0
7,1.9984411755468838,3.22,16,3,0.20556540037846813,0.1157718553857761,11,0,1,0
7,0.9999616176306795,-0.26,14,3,0.13738575526185595,0.1393880409500313,9,1,0,0
6,1.5003230994951993,1.02,14,2,0.41281878793646315,0.4212432007675576,9,0,0,1
3,1.002466396291205,-0.98,16,7,0.48665087951748887,1,11,0,0,1
0,3.0044150860839705,4.63,15,0,0.04078658864128421,0.7719225400653783,10,1,0,0
0,1.5100290608803917,0.5,16,6,0,0.34689990013214894,11,1,0,1
7,2.0018277425110065,1.08,14,5,0.4685267478594609,0.30453353550941015,9,1,0,0
0,1.0016936329387989,-0.65,16,0,0.16952406920277605,0,10,1,0,1
0,2.503862644386335,2.93,16,0,0.38312282705897976,0,11,1,0,1
0,1.0020019451798392,0.39,13,6,0.8091461543716961,0.8781365604985489,9,1,0,1
7,1.0008307876107279,0.27,14,3,0.5043075931675353,0.11017616962007745,9,1,0,0
1,2.5093808406426446,5.38,16,1,0,0.23344623962477123,11,1,1,1
7,0.9999399261263251,-1,15,3,0.4922156107023426,0.9458014065310913,10,1,0,0
7,2.498051488531186,2.67,15,5,0.019568694203891544,0.9137956430607191,10,0,0,0
0,1.5024781222495527,0.34,17,0,0.9622871491315208,0,11,1,0,1
7,2.4980103929794977,3.34,14,7,0.17656090611258485,0.49774708785353006,9,1,0,0
7,2.497030988711889,4.09,14,3,1,1,10,0,0,0
7,2.003331887756381,1.94,18,3,0.49650830934025614,0.5334607574487067,12,0,0,1
5,2.0020970991607827,2.31,13,2,0.3441662166269708,0.17455988462563785,9,0,0,1
3,1.5027513119918605,0.84,17,1,0,0,11,0,0,1
0,1.5061116103248398,2.16,17,2,0.3195842235783957,0.033335960049278635,11,1,0,0
0,1.5005833676879718,0.78,17,0,0,0.3343120595145493,12,0,0,1
0,1.0075284070806518,0.57,16,4,0,0.22585496227357377,11,1,0,1
7,2.0030010397317355,1.84,14,3,0.14422191635356518,0,9,0,0,1
4,1.4973457499207552,1.93,17,7,0.5815375983143135,0.8160808847380796,12,0,0,1
6,1.5026659089744796,-0.26,15,4,0.029785127271571215,0,11,0,1,1
7,4.002769758219154,7.49,15,3,0,0,9,0,1,0
0,3.003436444656386,6.31,17,0,0.35546481336153885,0.19239783047946327,11,1,1,0
0,2.003738580994292,1.13,17,0,0.3294003059989585,0,11,1,1,1
7,2.003820062185933,1.74,16,3,0.3301543656214199,0.21101671124909854,10,1,0,0
1,1.5000515530436396,1.27,17,7,0.5306223338187556,0,12,0,0,0
3,2.5021275217895314,1.91,14,1,0.16174436731381975,0.26706809913533186,9,1,0,0
1,2.5025159653886124,2.84,13,7,0.5769516581013422,0.25724571139082875,9,0,0,1
7,1.499958715931991,0.1,17,5,0.1442529972553681,0,12,0,0,1
5,2.000880244252161,1.11,16,4,0.9632950836541347,0.8444196787114325,11,0,0,0
7,1.5002225245100917,0.86,16,3,1,1,11,1,0,0
2,1.9969461073951718,2.62,15,1,0.544319527066027,0.3673470499949049,10,0,0,1
7,1.0053687891891532,0,15,3,0,0.19363693012380417,10,0,0,1
4,1.4989202031594295,-0.05,13,1,0.17863710322563306,1,9,0,1,0
4,1.5060683400094286,2.47,16,5,0.1219230974169625,0,11,1,0,0
6,0.9992926304035391,0.94,13,7,0.9258634401943899,0.7938293212815494,9,1,0,1
7,2.0025467569657653,2.74,13,7,0,0,9,1,0,0
6,3.4965068422716596,5.32,15,2,0.01332626008407106,0.16835276911810496,10,0,1,1
0,1.5002591817291688,0.84,17,0,0.06736995705176628,0,11,0,0,1
7,2.006874157988472,3.16,16,3,0.3683685247553485,0.5768769691933381,11,1,0,0
7,1.5013964875646375,2.08,13,3,0.1816103831771114,0.42997680775613356,9,1,0,1
7,1.0018681179381717,-0.73,13,2,0.0085775611137161,0,9,0,0,1
0,1.0024010625815727,-1.35,18,1,0.04726667913142307,0,12,1,0,1
0,3.5018034206058055,6.02,15,0,0.3704567087809484,0,10,0,0,1
0,2.503413411689185,3.1,17,0,0.7610048568806757,1,12,1,0,0
5,2.5017893252222825,2.4,16,2,0.32066648606362397,0.1092350132798113,11,1,0,1
0,2.0056641414134546,1.03,13,0,0.40488177090069544,0,9,1,0,1
7,2.4987293712778404,2.39,17,3,0.6074452068033103,0,12,0,0,0
0,1.0023543158191928,-0.26,17,0,0,0.6705639885584419,12,0,0,0
0,2.0088121659889304,3.92,17,2,0.2582172460637255,0.36186214486894785,12,1,0,1
7,2.497744561447055,4.63,17,7,0.0825432032862632,0,11,1,0,1
3,1.5022398007399909,0.47,17,1,0.7552187766682733,0,12,0,0,1
0,1.5017542398487456,1.95,17,7,0.17680524144401707,0.27716603821903724,12,1,0,1
7,2.0032233680992335,2.79,16,3,0,0.0015025780640861837,10,0,0,1
7,2.9988032741782806,3.75,13,7,0.19161847468049353,0.09995058276326005,9,0,0,1
7,3.0005677244484668,4.31,16,3,0.07663041029547175,0,11,0,1,0
7,1.500880146293869,1.66,17,3,0.8596974955038031,0.7504672045557605,12,1,0,0
0,2.003485464538591,2.44,15,2,0.06189385992887103,0,10,1,0,1
6,0.9957927832850395,0.29,15,4,0.7001257390518589,0.6431814630725675,10,1,0,1
7,1.5004441589009905,1.98,15,5,0.07360114138345718,0.8823092015464381,10,0,0,0
7,2.000829373434641,2.51,15,3,0.17634366184427638,0.6135961849198471,10,0,0,1
0,2.0014289792174482,2.45,18,0,0.4863419594830386,0.11442617810194347,12,1,0,1
6,2.002122184795979,3.2,17,3,0.5655362108170461,0.24062402968528854,12,0,0,0
0,1.5059895006473432,1.07,17,0,0.05966657795441785,0.5187697324425209,12,0,0,1
7,1.5030475111203299,1.14,15,7,0,0.022407537228359625,10,0,0,1
1,1.0037708598828636,0.27,16,6,0.14038508922663406,0,11,1,0,1
3,1.99969097434357,3.37,15,1,0.6174602843551594,0.1591442473127779,10,0,0,0
7,1.5001863582287691,1.98,13,7,0.8418560221262923,0.9101161030560763,9,0,0,0
0,3.501515302095964,6.92,14,0,0.7572698699869943,0.2461556618181981,9,1,0,1
7,1.5011778688961621,-0.12,13,2,0,0.05998426933347118,9,0,0,0
7,1.5034417519068781,0.4,16,3,0.1066249901105639,0.07232895283196222,11,1,0,0
7,0.9983179180607834,-2.01,14,5,0.9890913893133481,1,10,1,0,0
7,1.4997259106573138,1.87,15,3,0.39510019148782727,0.6667919915284166,10,0,0,0
7,1.4985438702006522,0.3,13,4,0.6344913347664024,0.1841184002558446,9,0,0,0
4,1.5019979025486587,1.83,15,7,0.05786048784662353,0.7404241914213356,10,0,0,1
7,1.5012476978048106,0.84,14,5,0.1404580162444622,0,9,0,0,1
0,2.00442114321848,3.42,14,0,1,0.5233451670655526,9,0,0,1
7,2.496540101397657,3.61,16,3,0.45609678105670853,0.3599916121831766,11,1,0,0
7,1.4965730653326115,0.99,18,5,0.5033590411017159,0.1834207005511531,12,1,0,1
0,3.000266987177722,3.88,14,3,0.451216591409584,0.08529814060247233,9,1,0,0
0,2.0031635758722715,3.41,15,0,0,0.33808945571588106,10,1,0,0
0,2.50325494332475,4.14,15,7,0.2859146747789446,0,10,1,0,0
4,1.0017271457901562,-1.2,14,3,0.13618044911350186,0.9458696231249186,9,0,0,1
4,2.5008597882516046,4.41,17,7,0.05853039970357999,0.16648766188030992,12,0,0,0
3,1.5028039590506757,-1.4,14,0,0,0,9,0,0,1
7,1.00341525578897,0.69,14,7,0.5813340844801386,0.46422173630738006,10,1,0,0
7,2.5020206886213123,2.74,13,2,0.12443395851350522,0.22080772262835607,9,1,0,0
1,2.5018067190161313,4.28,14,0,0.03897108900079827,0.2564077027863785,9,1,0,1
0,3.5030839821007507,5.19,14,0,0,0.2423936679007044,9,1,1,1
7,2.000964911753658,2.54,17,3,0,0.16390740635733791,12,1,0,0
7,0.9999418127687333,-0.57,18,3,0.25390116526243994,0.554685469167924,12,0,0,1
7,0.9977078576616881,-0.13,16,7,1,0.9445988672195178,11,0,0,0
7,1.4980948946781931,1.62,16,3,0.13049374564624053,0,11,0,0,0
0,2.0055713426454043,0.68,17,4,0.30604532259007305,0.42540687988138737,12,1,0,1
0,2.000854909949578,2.24,16,2,0.4449600824567257,0,11,1,0,1
0,1.001802925624703,-0.01,14,2,0.17406084283938852,0,9,1,0,1
0,2.501461271714139,3.96,15,0,0.5655215345263702,0.04874914046013965,10,0,1,0
7,2.4980940988770692,3.79,16,3,0.46599335035108475,0,11,0,1,1
0,1.5040253090442337,1.46,15,0,0.4123852669396162,0.4476861854208541,10,0,1,1
0,2.007141244912682,1.97,15,5,0.4683605098813333,0.1446055927258756,10,1,1,0
0,1.5039844893625034,1.55,15,0,0,0.18358281425705597,10,1,0,0
6,2.0001441228538033,2.29,17,3,0.05616074412366168,0.5169395962210073,12,1,0,0
2,1.0024246638025467,1.12,15,7,0.7873108886578783,0.39308433065822734,10,1,0,0
3,1.5043251577267724,3.24,14,1,0,0,10,1,0,1
6,1.5011690622670455,0.42,16,2,0.0030705288976858067,0.07222680588035217,11,0,0,0
6,1.5013007385434896,0.29,14,2,0.1299100781884552,0,9,1,0,1
3,1.0008704985387757,-1.3,15,1,0.49230625657072835,0.01580033061785023,11,0,0,1
0,1.503571684509048,1.6,14,5,0.3926172339105643,0,9,0,0,1
7,3.0020930888777597,4.13,16,3,0.4585795189386152,0.2901921468949336,11,0,0,1
7,0.9987142229867467,-0.8,14,3,0.23760554482345525,0.5954369667396407,10,0,0,1
5,1.997906837766801,1.94,16,2,0.021801109366281924,0.07999513888231871,11,1,1,1
4,1.0027988106227115,-1.69,17,2,0.04461755674170393,0,12,0,0,1
7,2.498868313946386,3.4,15,4,0.18508995154248278,0.011103309791850367,10,1,0,0
7,2.999162465705426,5.81,14,3,0,0.5173632975249548,9,0,0,1
7,1.503700373620734,1.21,15,3,0.5574227019725017,0.6039885867856558,10,0,0,0
5,1.999636496546581,3.53,14,5,0.498985316429426,0,9,1,0,0
3,1.0023580998635477,-0.87,14,4,1,0.9848952232131527,10,0,0,0
7,1.4995288644743932,1.71,15,3,0.5033313550415979,0.14155180371438056,10,0,0,0
7,1.500803613760692,1.18,18,3,0.13618946266304888,0,12,1,0,0
7,2.5000327964082296,3.19,17,3,0.9698696421107506,1,12,1,0,0
7,1.000309008962757,-1.02,17,3,0.2001326906634257,0.10961734871403586,12,0,0,1
0,1.5017959272033494,2.71,18,1,0.40665358353637165,0.28208879957309685,12,0,0,0
0,1.0048446057197054,0.49,14,0,0.33523278942912943,0,9,1,1,0
